feature,coef,std_err,t,p_value
const,0.5326075255119753,0.023358159636660644,22.80177607297655,6.583962241499269e-47
rarity_ord,0.01683323199009027,0.003724451267380931,4.519654247463831,1.392537227196061e-05
is_variable_pt,3.0993614691411386e-16,1.1535558480425651e-16,2.686789265036759,0.008172097770773053
kw_disappear,-0.03552066806362404,0.014802438756246898,-2.3996497231669798,0.0178513936178539
ci_R,-0.016175756513439582,0.007589925931028674,-2.1312140145282363,0.03498324864060517
is_planeswalker,-1.222922088052885e-16,5.812840700073471e-17,-2.103828663389017,0.03735014400503096
creates_token,0.017500953204527187,0.008685820301649532,2.0148877822401605,0.04601132747295955
kw_scry,0.030886587724166796,0.017082494524017177,1.8080841577757698,0.07294125904844229
kw_vigilance,0.032683351127881684,0.01825282746475981,1.7905911394266152,0.07572256863481816
has_attack_trigger,0.0221385846152633,0.012591279682969423,1.758247388087747,0.08109557007049581
is_ramp,0.028369654873298518,0.016174332082219935,1.753992358329567,0.08182518319584797
is_removal,0.02280430772968134,0.013083612113051446,1.742967273306207,0.08374075354634752
kw_haste,0.03997474953930266,0.023958015670810275,1.6685334081322392,0.097654244784986
kw_equip,-0.03372246222998451,0.0204008220122482,-1.6529952670406267,0.10078254606562208
cmc,0.005570123465604808,0.0033974536586915093,1.6394994678897483,0.10356477318594802
ci_B,0.010289068745109514,0.006554536095743619,1.5697630762596644,0.11893901543089427
num_colors,0.006677798105759497,0.004287257655341765,1.5575919719775195,0.12179910913036197
kw_mill,0.03980125513589608,0.026025845051967242,1.5292973218130945,0.12865831643108971
kw_menace,-0.02413166808746063,0.016432026247617776,-1.4685753128564474,0.14440128286050471
is_sorcery,-0.030406619841053403,0.022744100416623576,-1.3369014066975065,0.18362604460387916
kw_enchant,0.038647597879706674,0.028976760484596662,1.3337446019975487,0.18465599231069107
power,-0.004390622135770326,0.003292159524526712,-1.3336602017794175,0.18468358820605438
ci_G,0.008533695055324222,0.006522698927728382,1.3083073663030766,0.19311353760123873
damage_dealt,0.005055034818202452,0.003916832232187312,1.2905926316327117,0.19917132046930006
has_death_trigger,-0.024491890573334923,0.02116826054564728,-1.1570100679987645,0.24942289720058086
is_enchantment,-0.026715053084340995,0.023484952389704127,-1.1375391629941287,0.2574378429026222
toughness,-0.0042882510196509335,0.003823094438799134,-1.1216701779927543,0.2641025179416404
has_etb,0.00851734243970996,0.008145842005129262,1.045606142906623,0.29771346807512494
draw_cards,0.0060442029290270274,0.006140914628796625,0.9842512548023242,0.32684878607420736
has_x_cost,-0.022982693451380154,0.029103907755095085,-0.7896772366369489,0.43117670306312517
kw_alliance,-0.010520168698128218,0.014788177948000232,-0.7113904589950403,0.4781367383415448
kw_food,-0.014888383526448834,0.02230306081862008,-0.667548891496499,0.505623351325738
is_counterspell,0.01660092891748069,0.027692630987165515,0.599470990140828,0.5499184875666053
pt_buff_toughness,0.00468749521305388,0.008050801713082204,0.582239555774539,0.561429493472545
kw_trample,0.008098324571169851,0.014344597736570921,0.5645557107902391,0.5733640013950249
kw_flash,0.01043824577041319,0.018816497708055546,0.5547390344561551,0.5800412240640559
is_artifact,0.004987800846247836,0.010907282795492027,0.4572908706748936,0.6482371877572553
life_gain,0.0012338826370953092,0.003036904346993153,0.4062961806212236,0.6852034632132665
is_tutor,-0.006016599461354355,0.02018390091743097,-0.2980890307561099,0.7661185322477919
ci_U,0.002097649628754382,0.007148135964705525,0.29345407517591854,0.769650355593333
ci_W,0.0019331411900123247,0.0066356896099217045,0.29132483640010615,0.7712744567589239
kw_sneak,0.0025461651119091586,0.010563323654270573,0.24103825606818238,0.8099111396818885
kw_deathtouch,-0.0031243510346237735,0.016824609822757044,-0.18570124760918746,0.8529730055881238
kw_reach,0.003930189898088687,0.021200332374496565,0.18538340949864546,0.8532217566346348
targeting_flexibility,0.0009685955582891953,0.006210599879755269,0.15595845442346595,0.8763114652937377
is_instant,0.0029052306108155457,0.02157263039247439,0.1346720616800182,0.8930826981513298
is_creature,-0.0011180074758337655,0.017568128143090986,-0.0636383948664129,0.9493574330176242
kw_landcycling,0.00046044643369488186,0.008536827726644653,0.05393647950253969,0.9570698642452355
kw_typecycling,0.00046044643369463206,0.00853682772664466,0.05393647950251039,0.9570698642452588
kw_cycling,0.00046044643369457655,0.008536827726644663,0.05393647950250387,0.957069864245264
pt_buff_power,0.00030648397599944074,0.006836788719583956,0.04482864522659864,0.9643137530307305
has_activated_ability,-0.00039812248569199085,0.009242839768495032,-0.043073611104784436,0.9657099754577126
kw_flying,0.0002884043332406494,0.010444077596135764,0.02761415075538667,0.9780129022422855
is_bounce,0.0,0.0,,
