feature,coef,std_err,t,p_value
const,0.5430354022005219,0.020516275634002493,26.468517575408587,5.603911222658221e-54
rarity_ord,0.01915060988364535,0.003271086941989309,5.854509593682313,3.738884386123403e-08
is_planeswalker,1.7111420760012722e-16,5.494413825733092e-17,3.114330536930322,0.0022718835993773023
kw_vigilance,0.040817676912761836,0.016019631250521384,2.5479785567119944,0.012007863002820158
kw_disappear,-0.02920788356018319,0.012993081505991568,-2.247956618044334,0.026276524659469006
is_removal,0.02519995999666888,0.011491489662829545,2.192923697106116,0.030105840631575564
is_variable_pt,-3.8542495561890285e-16,1.7614447564545832e-16,-2.188118328471919,0.030462170098889848
kw_scry,0.03131036051009403,0.015004715884461076,2.086701324516189,0.03888404862030053
has_attack_trigger,0.022134313592950913,0.011056951451138204,2.0018459600518916,0.047398819319101504
creates_token,0.014941303686032976,0.007600065401806529,1.965944093386544,0.05145276177398329
kw_enchant,0.04934470857259432,0.025448715079438963,1.9389862481686506,0.05468646015402023
cmc,0.005716362610276122,0.002976668338648478,1.9203894958857157,0.05701580103837703
ci_G,0.010976520071463956,0.005725306057689433,1.9171935894539338,0.05742439728215444
is_enchantment,-0.03747663750362601,0.02062744308026628,-1.8168338827936896,0.07156399298255
is_sorcery,-0.035608654407521256,0.019971961335500145,-1.7829322723666055,0.07694918001695691
kw_equip,-0.03063157731825531,0.017373230887753166,-1.7631480014375618,0.08024338477055803
ci_R,-0.010996078874579249,0.006641627635111274,-1.6556301374753328,0.10022747213450434
num_colors,0.006181590669195637,0.0037659343988039906,1.6414493760589208,0.10313999863049872
toughness,-0.005368455969518494,0.0033488830066835695,-1.6030586792086616,0.1113674465445985
power,-0.0037349089555352676,0.0028908762367921077,-1.2919643214057996,0.19867928462517775
draw_cards,0.006889073559622219,0.0053937181518499,1.2772401830561821,0.20381151701745973
kw_food,-0.02410217409676947,0.01956824772078923,-1.2316981285536066,0.22030242721120932
has_death_trigger,-0.0216983656129551,0.018584437486733,-1.1675556835360263,0.24513955276559823
kw_menace,-0.016672536950707903,0.014429829249146976,-1.155421638249358,0.25005341885317034
targeting_flexibility,0.006162510785360587,0.0054412015921314165,1.1325643207691962,0.25949798052567785
kw_haste,0.023399420936700943,0.02102998547597378,1.1126693816994873,0.2679196107746718
is_ramp,0.014612328580120404,0.014205227577414482,1.0286585343661223,0.30556504974840054
kw_mill,0.02196361468752356,0.022846217314151186,0.961367669120396,0.3381658822411979
has_etb,0.006546049784850842,0.007155320476940481,0.9148506773312054,0.36197691633696216
damage_dealt,0.0030638856518597803,0.003440135883695039,0.8906292528680205,0.3747861621850708
life_gain,0.00227911922042643,0.002666142476133162,0.8548377443548889,0.3942257930107596
kw_alliance,-0.010562140388197083,0.012986163372420265,-0.8133380187275889,0.4175229318031553
ci_B,0.004236640320775406,0.005753868812252625,0.7363115946880221,0.4628779534545063
kw_trample,0.00842701558804558,0.012600047203055225,0.6688082554168703,0.5048128898070625
has_x_cost,-0.010755959114544467,0.025557109523898152,-0.42085976524405844,0.6745578073127122
is_instant,-0.007861410319358775,0.018948222050930715,-0.4148890749869923,0.6789122871351351
pt_buff_toughness,0.002928230564786777,0.007065721971361801,0.4144276517891927,0.6792492614681598
kw_flash,0.006840341959886767,0.016512258794133972,0.41425840311543677,0.6793728789247975
is_artifact,-0.003007463174412993,0.009580215974380033,-0.3139243606256607,0.7540855682094665
is_counterspell,0.00693090872612645,0.024291449102490863,0.2853229832803902,0.7758543079062388
is_creature,-0.004277194962891889,0.015429229157789708,-0.2772137816575545,0.7820596912542648
ci_U,0.0014939560330850601,0.006189063866376964,0.24138643021624073,0.8096388969794435
kw_deathtouch,0.0035297216750872495,0.014778614089464355,0.23883982988659141,0.8116088024511374
is_tutor,0.004104198290556138,0.017714614751023754,0.23168430972053458,0.8171503294664743
kw_typecycling,-0.001514657713376208,0.007493354944558205,-0.2021334535175298,0.8401308227787341
kw_cycling,-0.0015146577133762044,0.007493354944558199,-0.20213345351752948,0.8401308227787343
kw_landcycling,-0.0015146577133760414,0.0074933549445582,-0.2021334535175077,0.8401308227787512
pt_buff_power,0.0006571891192965057,0.005971242912591851,0.11005901600664394,0.9125336065703129
ci_W,0.00047055311845347475,0.005828585433141221,0.0807319586975459,0.9357802370185843
kw_sneak,-0.0005718405880957983,0.009274282677294654,-0.061658740410811645,0.950930026993951
kw_flying,0.000299289755183528,0.009174074158959346,0.03262342880575512,0.974025308909024
has_activated_ability,0.00017998900444513022,0.008110224634362052,0.022192850698923718,0.9823284118947623
kw_reach,0.00022125097429981366,0.018619527170888397,0.011882738603896409,0.9905375268957543
is_bounce,0.0,0.0,,
