name,n_gih,actual_gih_wr,predicted_gih_wr,residual
Extravagant Replication,11622.0,0.5243503699879539,0.5119824860748331,0.012367883913120825
"Giada, Font of Hope",21190.0,0.6025483718735253,0.5903955923430518,0.012152779530473445
Vampire Nighthawk,51566.0,0.5809642012178567,0.569537245361821,0.011426955856035703
"Tinybones, Bauble Burglar",20400.0,0.5743137254901961,0.5628932912242309,0.011420434265965174
Felidar Savior,113793.0,0.5735238547186559,0.5623340976835037,0.011189757035152126
Hungry Ghoul,121021.0,0.5544740169061568,0.5441906113968328,0.01028340550932405
"Alesha, Who Laughs at Fate",20034.0,0.6174503344314665,0.6076836803639575,0.009766654067508984
Exemplar of Light,19862.0,0.5921860839794583,0.5825644350357554,0.009621648943702876
Rune-Sealed Wall,23314.0,0.5164707900832118,0.5074251870915581,0.00904560299165369
Skyknight Squire,20404.0,0.5882670064693197,0.5794976623069155,0.008769344162404269
Lightshell Duo,62657.0,0.5596820786185103,0.5513688279756029,0.008313250642907333
Ambush Wolf,57160.0,0.5542512246326102,0.5462198029857683,0.008031421646841896
"Tatyova, Benthic Druid",25014.0,0.5297833213400496,0.5220042252784645,0.007779096061585111
Campus Guide,48694.0,0.5167166386002382,0.5101682163400786,0.006548422260159614
Guarded Heir,40886.0,0.5653035268796165,0.5589114809111514,0.006392045968465099
Cackling Prowler,48257.0,0.5454959902190356,0.5394895935935972,0.006006396625438448
Ajani's Pridemate,39546.0,0.555429120517878,0.5497414886541457,0.005687631863732223
Angel of Finality,37424.0,0.5658133817870885,0.5605446773712509,0.0052687044158375995
"Elenda, Saint of Dusk",20963.0,0.6094547536135095,0.6044365735381861,0.005018180075323397
Fake Your Own Death,74231.0,0.5574355727391521,0.5526185110185153,0.004817061720636784
Strix Lookout,109376.0,0.5519858104154476,0.5472008868026315,0.004784923612816128
Prideful Parent,96565.0,0.5449697095220836,0.5402129079472414,0.004756801574842151
Courageous Goblin,59461.0,0.5378147020736281,0.5330734414668966,0.004741260606731523
Eager Trufflesnout,31855.0,0.5619839899544813,0.5579485878654331,0.004035402089048179
Goblin Negotiation,8071.0,0.513319291289803,0.5092961637137651,0.004023127576037955
Rite of the Dragoncaller,3595.0,0.5182197496522949,0.5142630578346459,0.003956691817649016
Beast-Kin Ranger,74329.0,0.5549785413499442,0.5511538734402768,0.0038246679096674008
Archmage of Runes,19991.0,0.5572507628432795,0.5534857372353309,0.003765025607948558
Strongbox Raider,30104.0,0.5528833377624236,0.5494764393618232,0.0034068984006003777
Soul-Shackled Zombie,65129.0,0.5497704555574322,0.5465389008918021,0.0032315546656300764
Sphinx of Forgotten Lore,10434.0,0.5807935595169638,0.5776030877437499,0.0031904717732138543
Affectionate Indrik,30140.0,0.5559721300597213,0.5531402926069872,0.002831837452734187
Diregraf Ghoul,23091.0,0.5433285695725607,0.540626181312204,0.002702388260356736
Ravenous Amulet,14238.0,0.5099733108582666,0.5075069356661515,0.0024663751921151222
Fleeting Distraction,103721.0,0.5501007510533065,0.5478017317025179,0.002299019350788578
Youthful Valkyrie,39282.0,0.5633114403543608,0.561477502636646,0.0018339377177147842
Zombify,18484.0,0.5332720190434971,0.5319345465910381,0.0013374724524589654
"Balmor, Battlemage Captain",25464.0,0.5583568960100534,0.557121395354474,0.0012355006555794246
Wary Thespian,73858.0,0.5567304828183812,0.5555739389096312,0.001156543908749974
Sower of Chaos,17853.0,0.5434380776340111,0.5423483729837374,0.001089704650273693
Rune-Scarred Demon,19989.0,0.5761668917904847,0.575833494798071,0.0003333969924137481
"Ghalta, Primal Hunger",12871.0,0.5571439670577266,0.5574663025260135,-0.00032233546828686066
Wildwood Scourge,17070.0,0.5166959578207382,0.5174966254464533,-0.000800667625715068
Lunar Insight,5875.0,0.5377021276595745,0.5388070286653797,-0.0011049010058051811
Giant Growth,37712.0,0.5430366991938905,0.5446682433963265,-0.0016315442024359417
"Loot, Exuberant Explorer",13760.0,0.5569040697674419,0.5591771684114378,-0.002273098643995941
Skyship Buccaneer,46684.0,0.5671536286522149,0.5697865562267449,-0.0026329275745300418
Sure Strike,28203.0,0.524057724355565,0.5267756596850656,-0.002717935329500598
Claws Out,21664.0,0.5376661742983752,0.5404085892916412,-0.002742414993265996
High-Society Hunter,23589.0,0.5837042689389123,0.5869735575508493,-0.0032692886119370934
Preposterous Proportions,5776.0,0.5365304709141274,0.5405664035247804,-0.004035932610652937
Herald of Eternal Dawn,8185.0,0.5737324373854612,0.5779867709290062,-0.004254333543544986
Quick-Draw Katana,11412.0,0.5115667718191378,0.5158902622378947,-0.004323490418756903
Gleaming Barrier,14229.0,0.4799353433129524,0.4843560857017385,-0.004420742388786092
Inspiring Paladin,61817.0,0.5355808272805216,0.5401434244900306,-0.004562597209509023
Drake Hatcher,21446.0,0.5695234542572042,0.5741925114983888,-0.004669057241184604
Brineborn Cutthroat,41297.0,0.5448095503305325,0.5496782855305352,-0.0048687352000027495
Bushwhack,67941.0,0.539262006741143,0.5441775047457054,-0.004915498004562369
Goblin Boarders,53019.0,0.535392972330674,0.5410077538096857,-0.005614781479011732
Grappling Kraken,15321.0,0.5316885320801514,0.5373588782714644,-0.005670346191313014
Serra Angel,32690.0,0.5477210156011012,0.5534554501881377,-0.0057344345870364855
Rise of the Dark Realms,3839.0,0.5326908048971086,0.5386296148776297,-0.005938809980521098
Authority of the Consuls,5302.0,0.5198038476046775,0.525877184083328,-0.006073336478650493
Dwynen's Elite,53053.0,0.5336550242210619,0.5402162703583445,-0.006561246137282595
Apothecary Stomper,21867.0,0.5185896556454932,0.5253692268383535,-0.006779571192860323
Sanguine Syphoner,45172.0,0.5301071460196582,0.5369137777983792,-0.006806631778720984
Fanatical Firebrand,34674.0,0.5216877199054046,0.5286377571003188,-0.00695003719491416
Gnarlid Colony,66296.0,0.530062145529142,0.5376013169370527,-0.007539171407910716
Vanguard Seraph,64885.0,0.5426677968713879,0.5502223363082924,-0.007554539436904539
Resolute Reinforcements,35290.0,0.5404647208841031,0.5480851638883921,-0.00762044300428899
Goblin Surprise,52103.0,0.5235015258238489,0.5314630172015087,-0.00796149137765978
Elfsworn Giant,36735.0,0.526201170545801,0.534848695313856,-0.008647524768055082
Brazen Scourge,21254.0,0.5215959348828456,0.5310535163886513,-0.009457581505805668
Mossborn Hydra,12888.0,0.5464773432650528,0.5562173679437628,-0.009740024678709935
"Krenko, Mob Boss",16416.0,0.5490984405458089,0.5596981981006666,-0.010599757554857647
Savannah Lions,19542.0,0.5279398219220142,0.5388066604848325,-0.010866838562818337
Revenge of the Rats,8915.0,0.50701065619742,0.5182849796338829,-0.01127432343646284
Icewind Elemental,63769.0,0.5391961611441296,0.5508577462280759,-0.011661585083946324
Treetop Snarespinner,65968.0,0.5484477322338104,0.5601122328988009,-0.011664500664990474
Seismic Rupture,4673.0,0.5093087952065054,0.5215650022342327,-0.01225620702772734
High Fae Trickster,18724.0,0.5506836146122623,0.5634161375311318,-0.012732522918869504
Quakestrider Ceratops,8722.0,0.5251089199724833,0.5379074386695295,-0.01279851869704618
