feature,coef,std_err,t,p_value
const,0.5426690877491172,0.018561704852360566,29.2359506880158,5.168330806286649e-73
rarity_ord,0.011959579293793158,0.003295582179245725,3.628973165685221,0.00036388333740258586
is_enchantment,-0.05202377166457613,0.019133523702078922,-2.7189854035576086,0.007142094115939014
has_etb,0.018190566292121645,0.006959325532575996,2.613840408380552,0.009655496135773985
is_planeswalker,-0.08445051336587583,0.0411718155389491,-2.0511729264400422,0.041594158825166025
targeting_flexibility,0.010500518877063172,0.005398471706366693,1.9450910272771043,0.05320937172345591
ci_R,-0.008512565300888515,0.005246908771349752,-1.6223962854796659,0.10634247622452776
cmc,-0.0032752007292113257,0.002117571630564859,-1.5466776575287189,0.12357071109468579
kw_equip,-0.029336308798737026,0.01995613516131228,-1.4700395924161462,0.14317095586346273
kw_lifelink,0.027213397347212426,0.01861553499416101,1.4618649077637704,0.14539617830138524
draw_cards,0.006581122794620645,0.004602242082565357,1.4299818819944021,0.15433072932582073
kw_menace,0.025848458693647464,0.018229012598678113,1.4179845756166671,0.15779952396427216
has_attack_trigger,-0.018086928702527087,0.01337546893808533,-1.3522463239420595,0.17787074262526295
damage_dealt,-0.0007245550115363014,0.0005558845765208778,-1.3034270820591634,0.19397372056471934
toughness,-0.0032365468050350784,0.002618896033348274,-1.2358439448614285,0.21801091111856039
has_activated_ability,-0.011593075343796666,0.009786122430283341,-1.1846444213615879,0.2376073244093159
ci_U,0.006819369920801661,0.0058703432478278425,1.1616645965847021,0.24679896327479114
is_variable_pt,0.04378642406959338,0.04246757717389042,1.0310553835059326,0.30379853853249555
creates_token,0.008061682561405874,0.00848763590654933,0.9498148424563337,0.34338808315426794
is_artifact,-0.007248185685507988,0.007959450191802955,-0.910638990237358,0.3636156885923596
is_ramp,0.011242519267407849,0.012602796725475414,0.8920654289918136,0.3734629888750743
kw_station,0.014498697285460202,0.01641274062671054,0.8833806379578453,0.3781240250752782
is_tutor,0.028957479693406896,0.037918294790174195,0.763680958061191,0.4459851417825154
power,0.002264966150521776,0.0029844048895683356,0.7589339363565312,0.4488131791838035
life_gain,0.0036220736881822715,0.005226163493729638,0.6930655140291809,0.4890973096681874
kw_enchant,0.012772364272738146,0.018935046492836744,0.6745356700111625,0.500773842327378
kw_flash,0.013956360958439856,0.02088563416914137,0.6682277801772689,0.5047824526134997
ci_B,0.0036026788617642552,0.005923780135434309,0.6081722784095397,0.5437845661338621
ci_G,-0.0032674106826826,0.005750507494123824,-0.5681951872980628,0.5705595047814757
is_removal,0.0061153935936319945,0.011482176057050212,0.5325988352074658,0.5949208092924737
kw_surveil,-0.007156684015010489,0.01402926299978786,-0.5101254438753273,0.6105434705640074
pt_buff_power,-0.0021378970858148567,0.00446755457445931,-0.4785385494867956,0.6328058073965932
kw_trample,0.0100664171351324,0.02188432613057875,0.45998296109591863,0.6460435522161341
kw_landfall,0.0060195210855314984,0.01316547643292529,0.4572201481806912,0.6480244032851848
is_sorcery,-0.008109584256925664,0.018275592245007348,-0.44373852010957926,0.6577261534589766
kw_vigilance,-0.007713469335770579,0.018100836789223827,-0.4261388258228329,0.6704791210306792
has_x_cost,-0.008767198640795892,0.02103610030991789,-0.41676919731469536,0.6773080082708239
kw_haste,0.008354861527578819,0.02063969843259847,0.4047957170916363,0.6860736531392057
kw_reach,0.006653915752637914,0.017112034049048586,0.3888442328694329,0.6978178136556844
kw_flying,0.0037552072317628554,0.009698898075151566,0.3871787498606301,0.6990482882381092
kw_ward,-0.007655412568159131,0.021697338825835882,-0.35282725820014055,0.724600994332004
kw_void,-0.0041287161160281916,0.011872365824096957,-0.3477584987861703,0.7283985812441254
num_colors,-0.0018461434613485442,0.005400288852247173,-0.34186013227428114,0.7328261884629471
is_instant,-0.006182368352441042,0.018310844340322034,-0.3376342585593905,0.736003867433704
is_creature,0.004529964969674685,0.014528021916729689,0.31180879239025794,0.7555206888057643
is_counterspell,0.006680736039815019,0.027428092395399204,0.2435727553891297,0.8078191023372978
kw_mill,0.0038759737649609605,0.016642781606731688,0.2328921845248034,0.8160906556604252
is_bounce,0.008748736475836162,0.03812154362354439,0.22949586098168442,0.8187253144306855
kw_deathtouch,0.004790440083407482,0.022815151622886137,0.20996748838618884,0.8339133927292594
has_death_trigger,0.0023324219391299,0.012693454147920951,0.18374997947362698,0.8544015125163774
ci_W,-0.0004882162603433715,0.0054469654485414095,-0.08963087152941392,0.9286730174580068
kw_warp,-0.0005683734960726331,0.00893492564546283,-0.0636125602635825,0.9493442262217984
pt_buff_toughness,0.0004028376973361364,0.006786532453248627,0.05935839843266396,0.9527277477497659
