feature,coef,std_err,t,p_value
const,0.5023550385898916,0.03177811680224937,15.808206688771849,1.3144142219630665e-35
has_activated_ability,0.02379164817265017,0.009845120890926531,2.4165927911131138,0.01668821753000466
kw_landfall,-0.041119968637274656,0.017342313188980007,-2.3710775021295265,0.018817190695705026
kw_first_strike,0.07592688485670623,0.036336856238481714,2.0895281737746374,0.038098013184463146
kw_flying,0.017675401702326534,0.008527431958555227,2.0727695967827127,0.03965104285149712
has_etb,0.016453424036478217,0.007956254936798003,2.0679860269912242,0.040104160991883527
has_death_trigger,0.027496946684161437,0.01335373945449161,2.059119603004736,0.040955742868249836
has_x_cost,-0.0374090223298362,0.020338150637988026,-1.8393522103215638,0.06754814200286563
targeting_flexibility,0.010311499696043582,0.005841360045890448,1.7652566551342774,0.07925484647804801
is_planeswalker,0.06390101346451432,0.036319060463034805,1.759434650837187,0.08024124112309074
ci_W,0.0104550150108127,0.006091523381530714,1.7163219043879796,0.0878625975303872
ci_R,-0.011491055461229773,0.00702654460798575,-1.6353778567306119,0.1037570424147389
creates_token,0.01297053574504213,0.007980756184005495,1.6252264128851377,0.10590369357915945
kw_trample,0.027856520546720887,0.017530452684488863,1.5890360076878471,0.11384702600467443
draw_cards,0.011089444303041871,0.0070973962607507645,1.5624665575413184,0.11997441653994563
kw_treasure,-0.03806569232999432,0.025181121084788975,-1.511675838491101,0.13240979297691502
is_variable_pt,9.58792731649779e-16,6.581478873348444e-16,1.4568043901688863,0.14695214272481483
kw_flashback,-0.026293029015446334,0.019893206973333563,-1.3217089155454724,0.18798051426415013
kw_defender,-0.04005546273792579,0.03363049923816923,-1.191045736617091,0.23523943145756943
kw_lifelink,0.02109011896699023,0.018225756700810614,1.1571601285587347,0.2487750241556398
damage_dealt,0.003085475891623073,0.0027462485955085303,1.123523885153495,0.2627452265117748
life_gain,-0.005104186354314073,0.004619297730188882,-1.104970203794455,0.2706807663549297
kw_deathtouch,0.017526832306700574,0.020146701301793257,0.8699603991816026,0.38550698570560643
has_attack_trigger,0.010336253336721418,0.011913539197278972,0.8676056011199592,0.38679167694339234
is_counterspell,0.032644937554703296,0.038599740158973585,0.8457294639874428,0.3988520149048117
kw_kicker,-0.01497947705084916,0.01820472928406585,-0.8228343754587071,0.4117156440942842
kw_prowess,0.01716891618886722,0.021007687453205574,0.8172682608264626,0.4148800865662927
is_sorcery,0.024991778506801884,0.03112888940209752,0.8028483825419707,0.42314521389764825
cmc,-0.0017786895980000973,0.002300459851800984,-0.7731887155551083,0.4404478956932477
kw_vigilance,-0.011805178100833355,0.015319519135722496,-0.7705971705930182,0.44197893418490825
kw_scry,1.2678929965295345e-17,1.686582723285384e-17,0.7517526291623208,0.4532039434960147
kw_menace,-0.02489174076555195,0.03455438338281296,-0.7203642006800468,0.47225642320506656
kw_raid,0.010971765839311837,0.01577197963583867,0.695649252195374,0.48756604265119424
kw_ward,-0.01354156274009817,0.02039509555650767,-0.6639617207273798,0.5075836670136141
is_instant,0.020621365599511915,0.031114021105339947,0.6627676162362945,0.5083464241259755
is_bounce,0.02505164389073236,0.038805091881516485,0.645576203432851,0.5193946097340817
is_creature,0.017814430086596722,0.02805376217013917,0.6350103768099474,0.5262463155594477
is_artifact,-0.013644239242585565,0.02157785512880293,-0.6323260194834065,0.5279944530297146
is_removal,0.009071030133394477,0.014488021447500093,0.6261055152537535,0.5320568808939545
is_enchantment,-0.01908358518519203,0.031613261685106794,-0.603657584442874,0.5468485454138005
pt_buff_toughness,0.004415815926288216,0.007491773813336596,0.5894219495024441,0.5563341084115493
kw_hexproof,0.013637022218403155,0.02355809534607624,0.5788677742436632,0.5634184774394564
kw_hexproof_from,0.013637022218402822,0.023558095346076263,0.5788677742436485,0.5634184774394662
kw_morbid,0.010473922228636495,0.018626881466349023,0.5623014377129358,0.5746261227029662
kw_enchant,0.013329877983983426,0.02521203519301914,0.5287109065940969,0.5976721165548203
kw_food,-0.013473247200879876,0.026519911558155626,-0.5080426897855347,0.6120595436189674
num_colors,0.004142916463085941,0.008180383806854865,0.5064452427787468,0.6131779559942855
kw_reach,0.010432336220979194,0.020674682192215948,0.5045947562331567,0.6144746638930753
power,0.0015540599972207261,0.0031240961753889645,0.49744307152363465,0.6194975333983582
toughness,0.0012448224059723803,0.003258538519033789,0.38201862543625564,0.7029084144922161
ci_G,0.0026224189465104963,0.007166128809946233,0.36594638696288967,0.7148445634301334
ci_B,0.0023680577714305408,0.00680375346639709,0.3480516722315248,0.7282173113838801
kw_double_strike,-0.013412310748220663,0.045774931973908424,-0.2930055855870117,0.7698630577305077
is_tutor,0.01101515590751511,0.03937268516065511,0.2797664386507855,0.7799852241975137
kw_equip,0.007025788382799825,0.028189154900070526,0.24923728319298594,0.8034678706874584
is_ramp,-0.0035909928215164533,0.015498425685526363,-0.23170048973877405,0.8170398196803137
pt_buff_power,-0.0012695270054811358,0.006962459056021698,-0.1823388827519418,0.8555266382265061
kw_haste,-0.0036365873885848,0.020430710538762366,-0.177996128998316,0.8589307199272721
kw_surveil,0.002420138077234013,0.017646257206532862,0.1371473876249547,0.8910710612759077
kw_flash,-0.0012094984722425817,0.013089048909871285,-0.09240537494900962,0.9264810661624006
kw_fight,-0.001820358815859957,0.02886999916600768,-0.06305364975567082,0.949795335638669
kw_threshold,-0.0009752486861936693,0.023236622177110682,-0.04197032936888484,0.966569926187894
ci_U,0.00018848019556448603,0.006651438417221842,0.02833675721577379,0.9774256699486727
kw_mill,-0.0007974255173415767,0.030986940459897822,-0.02573424499180795,0.9794984642489359
