feature,coef,std_err,t,p_value
const,0.5507413653267925,0.036036532263406154,15.282862438072357,7.390483469190757e-35
rarity_ord,0.019543949899975387,0.0025559467463535,7.646462089970462,1.0171746953686512e-12
ci_R,-0.02379489042990609,0.004889151957266565,-4.8668747950328335,2.384568368603424e-06
kw_gift,-0.036833012243342636,0.008454654944768695,-4.356536426851223,2.1649375674980228e-05
ci_B,0.016397860338813033,0.004714313325674279,3.478313638915309,0.0006262209417716482
has_x_cost,-0.04718835639017176,0.015350069858924103,-3.0741460347646408,0.0024235480403317334
damage_dealt,0.007686616694417573,0.0036023961021881905,2.1337511135292755,0.03415240021316924
kw_haste,-0.03355401664879948,0.015858884240682748,-2.1157867186345594,0.03567244157801841
kw_reach,0.021821117984169844,0.010558571150592947,2.0666733853419568,0.040128219341922955
has_etb,0.011513541476285465,0.005595680595671446,2.0575766038525853,0.04100375335745311
power,0.005766394814746025,0.0029438820897302485,1.9587723417531329,0.051610639508040006
kw_scry,0.03133456085266254,0.016376391976339236,1.9133983174031868,0.05720840587937309
kw_enchant,0.034178484493135736,0.01953513358659603,1.7495905181107745,0.08181205927458511
kw_trample,0.01695846506996615,0.010446119766761719,1.6234224236951524,0.10616583513548856
toughness,-0.00465130664828577,0.002921042248468952,-1.592344873041027,0.11297832896403191
is_enchantment,-0.04292999892261509,0.035799308338840964,-1.1991851495085335,0.23195723333664703
cmc,-0.00262156528556981,0.002192235978977997,-1.1958408267671818,0.23325683618082566
kw_surveil,-0.013321605582628807,0.012003743004812668,-1.1097876368469208,0.2685005721407191
targeting_flexibility,0.004291917937968102,0.003911518582039902,1.0972510670599493,0.27392765517960066
is_ramp,0.012167491492129215,0.011166532609968614,1.0896391849755602,0.2772594649524485
kw_flash,-0.012708529278416397,0.011764761535790681,-1.080219878639664,0.28142078693317213
is_artifact,-0.03524353956666694,0.032847796803004106,-1.072934656105877,0.2846684568391577
kw_offspring,-0.012082001711171964,0.01141497098978192,-1.058434727691129,0.2912081664100466
kw_equip,-0.02583821232145854,0.025648894539790017,-1.0073811283123655,0.3150396239349347
kw_prowess,0.02280704295440833,0.023850136653764845,0.9562646657124348,0.34016008987401763
creates_token,0.007151871135459148,0.007652621884020738,0.934564812406687,0.35120510732060756
pt_buff_power,0.0046216988817775265,0.005063428233596564,0.9127608151157154,0.3625311865625524
draw_cards,0.0038211706629060344,0.004433170595325987,0.8619498349408885,0.3898074219061076
is_bounce,0.02593914248949894,0.032391363712618984,0.8008042736216631,0.42425048390520037
life_gain,0.002726516991750798,0.0036682575308235425,0.7432730578048267,0.4582393002839122
is_removal,-0.006556942074583492,0.009022210167308387,-0.7267556344832562,0.46827482861120345
kw_food,0.01115613134229504,0.015534733251769984,0.7181411590072807,0.47355703234881785
kw_ward,0.010076874442646044,0.01548755630926667,0.6506432804132404,0.5160669679820605
kw_treasure,-0.013007386096809542,0.020275955376858144,-0.6415177906563877,0.5219635478753161
is_counterspell,0.012322702415595521,0.019387389507708217,0.635604004896902,0.5258033977735402
num_colors,-0.0026655428632713814,0.004454677477300463,-0.598369439056832,0.5503098611188776
is_variable_pt,-0.011222538911578761,0.01936203151307204,-0.5796157755451435,0.5628640128377598
ci_U,0.0026183973299226324,0.004885036867819815,0.5360035964459813,0.5925863107678936
kw_menace,-0.005171712487947053,0.010662019777267462,-0.4850593598572836,0.6281959800731254
ci_W,0.0017047368075413794,0.004666358713657363,0.3653248522347854,0.7152774385480413
has_death_trigger,-0.004624090896668667,0.01463873412795809,-0.31588051646059007,0.7524417531134606
kw_forage,-0.004111920765651943,0.013251098756551647,-0.3103079104001783,0.7566687297640572
is_creature,-0.010265931763240532,0.034062446287069656,-0.3013856279352887,0.7634517856685576
kw_flying,-0.0018586400646848286,0.007664690142745714,-0.24249382950515597,0.8086604815967118
has_activated_ability,-0.0015856655166947148,0.007201180619774382,-0.22019521525963265,0.8259567853670818
is_sorcery,-0.007490422792458484,0.03527783566410218,-0.2123265968972282,0.8320810623967646
kw_valiant,-0.002419325035703329,0.01211431746045463,-0.19970791120513823,0.8419237301308878
is_tutor,0.005797527246334644,0.03426827972502936,0.16918057436364867,0.8658355405183568
kw_vigilance,0.0014730070596847694,0.009743776378827703,0.15117414464534237,0.8799995780561594
has_attack_trigger,-0.0014210015770001194,0.009474681562351601,-0.14997882173123178,0.8809412543282371
kw_threshold,-0.0019982262591190098,0.01371711206222095,-0.1456739764212056,0.8843340112749143
kw_deathtouch,-0.0019790017517496566,0.014946147531712682,-0.1324088195670903,0.8948017977523298
pt_buff_toughness,0.0005790826997273332,0.0055057620047375055,0.10517757564330857,0.9163464428193246
is_instant,-0.003440204060692509,0.03527722351307092,-0.09751912758717658,0.9224174836014402
ci_G,0.0004083530903573676,0.0050123801835123,0.08146889808969446,0.9351552671110313
kw_mill,-0.0010583033831573774,0.015876196009557055,-0.06665975794959361,0.9469230331300263
is_planeswalker,-0.003000947207966384,0.050282161793630646,-0.05968214374479262,0.9524718520873354
