feature,coef,std_err,t,p_value
const,0.5598132021523006,0.01850209002814945,30.25675484772745,1.3779749066427306e-75
is_enchantment,-0.04974757725217132,0.019710925930538345,-2.5238579571290902,0.012405150322214738
targeting_flexibility,0.011237973112479205,0.005560431140861986,2.0210614658806976,0.044640692022125714
kw_lifelink,0.032932359853864196,0.01911873916943848,1.7225173460448138,0.08656130528819787
has_etb,0.011923314348654693,0.006948817504024556,1.7158767433090667,0.08777283016800541
is_planeswalker,-0.06167828521970131,0.041941290512186494,-1.4705862520319928,0.14301479595029312
draw_cards,0.006960125191378862,0.004742454296015103,1.4676209314715336,0.1438182816486001
kw_equip,-0.029875869280752664,0.02056884614964814,-1.452481537534556,0.1479749358363381
kw_menace,0.025341439568043356,0.01878866555024542,1.3487620768103108,0.17897765493172918
has_attack_trigger,-0.01814922423087436,0.01378650575255822,-1.3164484573987572,0.18956878609095282
pt_buff_power,-0.0058056366906025746,0.004485466452092903,-1.2943217283218527,0.19708500494884434
is_artifact,-0.010345634567570393,0.00815674880601793,-1.2683527240580874,0.20618414998619577
ci_R,-0.006478039119895675,0.005377193052720407,-1.2047250408125727,0.22976956243354035
has_activated_ability,-0.011974656751051978,0.010086282341543885,-1.1872220453050537,0.23658427526834044
ci_U,0.0065676218264661464,0.00605032517194029,1.0854989839099778,0.2790408324718804
is_tutor,0.04122129229774579,0.03892805033019302,1.0589097565406227,0.290950792664367
cmc,-0.002271981028663838,0.002163968310792378,-1.0499141865122363,0.2950570131509973
is_sorcery,-0.018888259576776673,0.018586788380280148,-1.0162196496957148,0.3107840017884356
toughness,-0.002737470391704935,0.0026956541637134473,-1.0155124602237118,0.31111994923725983
is_instant,-0.018533888814843483,0.018544650733201367,-0.999419675327796,0.3188299970194154
creates_token,0.008447188055072646,0.008747788419593838,0.9656369873043695,0.3354218968877451
is_ramp,0.012503925097263772,0.012985157855139113,0.9629397837712936,0.3367703289182329
kw_surveil,-0.013232261483332175,0.01435706933870689,-0.9216547730711159,0.3578475501420573
damage_dealt,-0.0004839541455234509,0.0005688778610634177,-0.8507171374515845,0.39596989900999774
kw_landfall,0.011421223157027566,0.01348306159811639,0.8470793576010313,0.3979893095970671
kw_station,0.013958364627092809,0.016916432554932,0.8251364217465128,0.4103024071102039
ci_G,-0.004233696285805326,0.005920871699025421,-0.7150461116227522,0.47543575904872026
ci_B,0.004014342338805599,0.006104707132649604,0.6575814779608057,0.5115825626581484
is_variable_pt,0.02532569766815468,0.043457492378245886,0.5827694209257299,0.5607218220269584
kw_trample,0.012073290540841414,0.022549661030650953,0.5354089591160869,0.5929771809942155
kw_enchant,0.009860066920990583,0.019499412080852443,0.50565970297498,0.6136666670561031
kw_void,-0.006099581274735935,0.012224411301930346,-0.49896728145696106,0.6183648534140515
kw_mill,0.008494628625702827,0.017104006138436618,0.4966455552546518,0.6199984358786859
kw_haste,0.0099482607264412,0.021269172830512773,0.4677314348665885,0.6404989612329112
pt_buff_toughness,0.0031924054332706023,0.006950076050287619,0.4593338850066956,0.6465060577814131
kw_flying,0.004557699843942456,0.009994360973328481,0.45602713931439864,0.6488779177471021
power,0.0013069735944806413,0.003064062357915803,0.426549280599385,0.6701781660218558
life_gain,0.0022369596026961674,0.005372386098863513,0.416381019817131,0.6775891481138447
kw_ward,0.009088666118937144,0.021852614384504917,0.41590749550688383,0.6779350435103423
kw_reach,0.0064960647782213166,0.017637855470426476,0.3683024157394484,0.7130472597051118
is_creature,-0.004813112450495434,0.014737476811494586,-0.3265899931215781,0.7443282787390268
kw_warp,0.002950275281795761,0.009155122515450117,0.3222540470449083,0.7476054653108647
kw_flash,0.006523551150655976,0.02142371512103396,0.30450139547697336,0.7610706498286317
is_bounce,0.011950147902914057,0.039282553190166866,0.3042100610177598,0.7612922458233351
has_x_cost,0.005918587990439456,0.0212775737061988,0.2781608501121156,0.7811836062040518
is_removal,0.002448900804311885,0.011789134593587169,0.20772523927617145,0.8356602910683043
ci_W,0.0007482990973053522,0.005603363270119314,0.13354463404073005,0.8939003861016005
num_colors,0.0006185278568764142,0.005522052452060986,0.11201050012582951,0.9109302968731431
is_counterspell,0.002964087306876896,0.02825128324329574,0.10491867860835306,0.9165481774488794
has_death_trigger,0.001016041238892068,0.013078199554231937,0.0776896876881872,0.9381545554910056
kw_vigilance,0.0006782182886071186,0.018504229532427426,0.03665206851323296,0.9707999201185873
kw_deathtouch,2.2591056042353674e-05,0.02347727150678555,0.0009622521950995995,0.9992332176294613
