feature,coef,std_err,t,p_value
const,0.5155073963960619,0.015540791015399829,33.17124565186099,4.954586004081836e-80
ci_R,-0.015106931953755648,0.005289227705912706,-2.8561697082672306,0.004775586285755884
kw_job_select,0.0491594437669408,0.018171765155906548,2.70526519274117,0.0074591170022325305
kw_crew,0.04936329667089659,0.018958976515302484,2.603689952938845,0.009967142032481814
ci_W,0.011544590811158377,0.0052076173313001135,2.2168661936371965,0.027844038011299064
has_x_cost,0.07821645453221215,0.0373117845899698,2.096293581016181,0.03740883735455953
is_tutor,0.029580567613767636,0.015371427179775814,1.9243865431497986,0.05583234084784845
pt_buff_power,-7.230895820535643e-06,3.934941805305921e-06,-1.837611883048796,0.06771495194582897
is_creature,0.022611875868816578,0.012542436782950209,1.8028295665443932,0.07303371262061764
is_bounce,0.04904704380931685,0.027336751609814566,1.7941796636769292,0.07440862711302784
is_artifact,-0.021259240107716057,0.011876296800500685,-1.7900563167821641,0.07507150438162533
ci_B,0.00895454813410028,0.005414445554793484,1.6538255013336856,0.09984964574905852
draw_cards,0.006751563813839675,0.004130866667972654,1.6344182362954855,0.10386242098256959
pt_buff_toughness,0.0063510900837547846,0.003931548636775315,1.6154168930653228,0.10791541121061551
kw_flash,0.029071999611885904,0.019195542705791747,1.5145182429832629,0.13159191598568756
kw_flashback,0.019205022612261397,0.01285277777848392,1.494231281615356,0.13680971008197423
damage_dealt,0.005383997715643768,0.0036634591929301193,1.4696486113545384,0.1433463708257242
toughness,0.0035676680702662715,0.0025968056272734678,1.3738679679357315,0.1711361097341706
is_ramp,0.013265118821019925,0.009933682627773416,1.3353676897158162,0.18338793570466128
kw_vigilance,-0.024591616194272012,0.018697916168579957,-1.315206249325037,0.19005965612447065
kw_treasure,-0.02109764861768651,0.016176010711908943,-1.3042553564924513,0.19375817552076227
kw_lifelink,-0.017567134457012412,0.013922021890498881,-1.2618235048891244,0.20859234451013006
num_colors,0.005370598879270959,0.004263405014711036,1.259697087360809,0.2093569976383304
has_death_trigger,-0.016454617699392535,0.013191619768031402,-1.2473538495453522,0.2138360315939927
life_gain,0.0037289323712507982,0.003421065454575143,1.0899915306396524,0.2771269789454066
has_activated_ability,-0.007894792498010901,0.008416120186936665,-0.9380560546491531,0.34943208355149447
is_sorcery,0.014747812500471358,0.016275860651946042,0.9061156774347302,0.36604693080049033
kw_transform,-2.477567597123201e-16,2.812629916879718e-16,-0.880872233582643,0.379523774524217
kw_menace,-0.015772995305415226,0.019301738581470038,-0.8171800296040451,0.4148710344392929
kw_typecycling,-0.013677478150255135,0.016921961829838527,-0.8082678762540175,0.4199689504147649
kw_landcycling,-0.013677478150254899,0.016921961829838485,-0.8082678762540055,0.4199689504147719
creates_token,0.006265126995345149,0.007770267748858179,0.8062948662568022,0.42110254530105884
kw_ward,0.019080949797324054,0.024548845509360276,0.7772646493721524,0.4379900845562541
kw_reach,-0.01106209521489647,0.01561732103664338,-0.7083222012879898,0.479631924227352
power,-0.0021861607786412066,0.003220695650183712,-0.678785273770437,0.4981176309274755
kw_haste,0.012679777438397453,0.01961662697673473,0.6463790871608884,0.5188306382300031
is_counterspell,-0.03301161499547596,0.05150158600336895,-0.6409824931083971,0.5223230315219838
is_enchantment,0.006766265972919565,0.010681182411752933,0.633475369306901,0.5272014259899206
kw_landfall,-0.008340294619442329,0.013551306590817453,-0.615460550873657,0.5390029401328518
targeting_flexibility,0.0030786487866861813,0.005112831297653614,0.6021416720905769,0.5478131571738882
is_variable_pt,-0.021355250313762064,0.039751732387368614,-0.5372155886355242,0.5917607851754554
ci_U,-0.002710427141973431,0.005329561599264118,-0.5085647461786865,0.6116600239011195
kw_deathtouch,-0.009616079594521224,0.01940966973326655,-0.4954272652068916,0.6208833599893452
kw_flying,0.004821005828622854,0.010094214938325722,0.4776008692185121,0.6334950749493519
kw_equip,-0.00820046976884295,0.017258269820135737,-0.4751617545853419,0.6352291764351913
kw_indestructible,-0.012505214086422953,0.0264342176064174,-0.47306919662290586,0.636718501246026
ci_G,0.0026888190297563105,0.005713833083460575,0.4705806050826796,0.6384916206696127
kw_cycling,-0.011738951441704948,0.026946492614807097,-0.4356393097057238,0.6636035800420841
is_planeswalker,-3.846696071114183e-17,9.295525905641189e-17,-0.41382231733437835,0.6794810053371817
is_removal,0.004590731322924764,0.012824722476898634,0.3579595060395356,0.7207795118431588
has_attack_trigger,-0.0030999998364294734,0.008768655492294221,-0.3535319455934507,0.7240900690520718
kw_tiered,0.005188046356825404,0.018575394263275185,0.2792967020399951,0.7803274527805286
is_instant,0.0038822782887363017,0.01590266316099784,0.244127555833403,0.8074011085988997
kw_surveil,0.0023300406759254183,0.013873736544619885,0.16794615267715948,0.8668081116866239
kw_mill,-0.0016524920131875398,0.014376254202363025,-0.11494593723279599,0.9086119663079422
cmc,0.00023261706408841086,0.0023391890480142226,0.09944346494178546,0.9208932698640737
kw_trample,-0.0008269662192978873,0.013783387401526669,-0.05999731381026781,0.9522221885358862
has_etb,-6.608986327236166e-05,0.007214548475021142,-0.009160637495358708,0.9927007888672414
kw_affinity,-0.00020032107202240523,0.022525474895767485,-0.008893089843803709,0.9929139655441123
