feature,coef,std_err,t,p_value
const,0.5137544191113322,0.023762958444794955,21.61996875535778,1.5140885747950305e-51
rarity_ord,0.016512260134957605,0.0027833632952224863,5.932484689763687,1.5335730593278677e-08
creates_token,0.03324539079609802,0.0077938333790306576,4.265601941856351,3.2406155328881946e-05
ci_B,-0.015739136497438393,0.004448989097152755,-3.537688259904044,0.0005155205356104915
has_etb,0.017486773248370058,0.005682894148377508,3.0770893829445356,0.0024227934356423307
ci_G,0.011188678405812419,0.004376999537734116,2.556243908493664,0.011420977143802677
life_gain,0.010398734474585732,0.004080857957044849,2.5481735909563414,0.01167880732746589
kw_treasure,-0.05097230141532502,0.020914134071400612,-2.43721787578229,0.01579010481009836
kw_lifelink,0.03158823218374554,0.013129230693741336,2.405946922602522,0.01716018675538505
is_planeswalker,0.07476704281825293,0.03375798989608591,2.2147954617085137,0.028050528212363868
is_ramp,0.01984130873758494,0.00935818372158384,2.120209361975089,0.035381752678720256
kw_flying,0.014846531085662348,0.007342618800046553,2.0219667519125766,0.044685540479509456
kw_mill,-0.0216982766980251,0.010761209176557103,-2.016341875901269,0.04527605767100922
draw_cards,0.007000244492321679,0.0038721399344218443,1.8078490475233555,0.07232770158858315
kw_surveil,-0.020945756283438366,0.012403966800256589,-1.6886336944246805,0.09305060690952455
kw_behold,0.022201667906096567,0.01454001431204962,1.5269357670231158,0.1285619584837998
ci_U,0.005846895286386954,0.004557816126623463,1.2828282501862291,0.20122954626554945
has_activated_ability,-0.010022036950059751,0.007840136826064806,-1.278298730290158,0.20281783179771348
cmc,-0.0020788921133892274,0.0018484270578577678,-1.1246817149487938,0.2622468014220525
has_attack_trigger,-0.00980198886030259,0.009986381286350548,-0.9815356112729257,0.32766840618527426
is_sorcery,0.02327093560874087,0.024354665097591596,0.9555021806085975,0.3406269779388597
kw_vigilance,0.00915410952115258,0.010019456280716646,0.9136333614001086,0.3621523727278445
is_counterspell,0.02419492934605394,0.026502742164589786,0.9129217345056729,0.36252550797461136
kw_harmonize,-0.012366440220935027,0.013710318247390357,-0.9019805374166915,0.3682929626230224
kw_endure,-0.011869386338613591,0.013235119135232027,-0.8968099355461908,0.37103848338533724
has_x_cost,-0.02417990318025054,0.027055574715677533,-0.8937124209835887,0.372689341968331
is_instant,0.020452619931281252,0.023277090780951703,0.8786587689909344,0.3807775520431925
has_death_trigger,-0.009240210022897655,0.011846837474439719,-0.7799727178526739,0.43644867166170115
kw_menace,-0.009958378719619465,0.013018400958036639,-0.764946382564125,0.4453221688135701
kw_renew,0.007549851686831213,0.011694280506605214,0.6456020686836504,0.5193731484213026
pt_buff_toughness,-0.0033828806482187022,0.00555264940631489,-0.6092372128467963,0.5431484167461808
is_tutor,-0.0096629826189506,0.016649107575403315,-0.5803904248433279,0.5623895232910551
is_bounce,0.011897510538071865,0.02128280444836024,0.5590198682198823,0.5768547578581363
toughness,0.0013547238635576546,0.002573959395017902,0.5263190500129209,0.5993254311546372
is_creature,0.010596220218684962,0.02048909376982793,0.5171639281718193,0.6056873896075218
is_enchantment,-0.01083063418156284,0.02141122148328009,-0.5058391549506143,0.6135989582547753
targeting_flexibility,0.0019431158666298864,0.004137135872712898,0.4696765894120132,0.639164197944397
kw_enchant,0.008298388497016328,0.017815002102785586,0.4658090102452908,0.6419248937453079
is_removal,0.003979051604070555,0.009320919542153357,0.4268947485358615,0.669974792453702
kw_ward,0.005950612087851331,0.018604828752150564,0.3198423466898877,0.749465063749014
is_artifact,-0.005044197465685546,0.016125357330494916,-0.3128115155715889,0.7547921236839039
kw_deathtouch,-0.0035243067437476516,0.01171517133767293,-0.30083271018106256,0.7638951453473201
ci_W,-0.0011585679620575058,0.0041240490567688625,-0.28092972370343927,0.7790924192674409
kw_reach,0.0032147675004262632,0.013321430310538172,0.24132299801795007,0.8095841192668697
damage_dealt,0.0005984196034781643,0.0027942451568037274,0.21416145323579364,0.8306676704884378
kw_trample,-0.002245194319390187,0.01196095303784777,-0.1877103197617924,0.8513187537211389
pt_buff_power,0.0008434246462341241,0.005096673592234275,0.16548531723107354,0.8687508648311956
kw_haste,-0.0018109117298814523,0.012981468257884196,-0.13949976180711368,0.8892138472599382
kw_flash,0.0013769115333659154,0.010992242751629544,0.12526211115213912,0.9004582038818245
is_variable_pt,-0.0024431495292870087,0.029658691768321768,-0.08237549883762975,0.9344411992707921
kw_mobilize,-0.0011752498679945544,0.014831594775327715,-0.07923961555028303,0.9369315495747824
num_colors,0.00011691600821041141,0.00208297034326326,0.056129463671214054,0.955301981985339
power,-4.818793903676663e-05,0.002836080053604657,-0.016991036263422736,0.9864629040508384
kw_equip,0.0003466383370900883,0.021851456912516394,0.015863397048438255,0.9873612381249876
ci_R,-2.095322449503778e-05,0.004703924859381496,-0.004454413095746784,0.9964509207220769
kw_flurry,1.796655899881719e-05,0.010837118882925127,0.0016578722807152322,0.998679076931637
