name,n_gih,actual_gih_wr,predicted_gih_wr,residual
Technodrome,2290,0.6,0.5951842168678053,0.004815783132194662
"Rocksteady, Crash Courser",12602,0.544,0.5399771716631763,0.004022828336823769
Bespoke Bō,10212,0.5710000000000001,0.5676136046907169,0.0033863953092831967
South Wind Avatar,3240,0.565,0.5633209975500518,0.0016790024499481193
"Koya, Death from Above",11064,0.595,0.5933580906769345,0.0016419093230655157
"Oroku Saki, Shredder Rising",24129,0.5760000000000001,0.5745348329858042,0.0014651670141958562
"Raph & Leo, Sibling Rivals",2904,0.578,0.5769989889712561,0.0010010110287438367
"Mutagen Man, Living Ooze",3916,0.612,0.6114642435291034,0.0005357564708965423
Weather Maker,4133,0.5770000000000001,0.576827924486382,0.00017207551361808626
Guac & Marshmallow Pizza,9814,0.556,0.5559361687140003,6.383128599973809e-05
Hamato Guardian Stance,6043,0.5529999999999999,0.5529961719198898,3.8280801101242545e-06
Purple Dragon Punks,8879,0.552,0.5520167732524826,-1.677325248250483e-05
Super Shredder,2543,0.605,0.6054647072475409,-0.0004647072475408853
Prehistoric Pet,3052,0.5720000000000001,0.5725243338339081,-0.0005243338339080417
Omni-Cheese Pizza,22866,0.574,0.5746118453405267,-0.0006118453405267177
"Shredder, Unrelenting",8362,0.578,0.5787291532465277,-0.0007291532465277806
Foot Elite,12224,0.547,0.5482754115418721,-0.0012754115418720513
Genghis Frog,8803,0.589,0.5909818351877549,-0.0019818351877549656
Karai's Technique,8784,0.565,0.5672254797677985,-0.0022254797677985216
Bebop & Rocksteady,2507,0.5720000000000001,0.5744442267877518,-0.002444226787751691
Foot Ninjas,18196,0.556,0.5588540202431188,-0.00285402024311876
Grounded for Life,17280,0.5660000000000001,0.5691397580514937,-0.0031397580514936907
Zoo Escapees,15804,0.5489999999999999,0.5521886479131879,-0.0031886479131879586
"Michelangelo, Improviser",1578,0.5820000000000001,0.585198638352445,-0.003198638352444938
The Cloning of Shredder,2594,0.611,0.6143582088990455,-0.0033582088990454784
"Lita, Little Orphan Amphibian",10113,0.593,0.5966287404899232,-0.0036287404899232323
Triceraton Commander,2585,0.632,0.636127206837398,-0.004127206837397979
Retro-Mutation,15294,0.5529999999999999,0.557213978289174,-0.004213978289174025
"Stockman, Mad Fly-entist",8112,0.545,0.5492293895369948,-0.00422938953699481
Anchovy & Banana Pizza,26433,0.578,0.582695248492767,-0.004695248492767035
Squirrelanoids,23254,0.574,0.5787459336651511,-0.004745933665151192
